X,Baseline,Min,Max
1.208965852856636047e-02,-4.652533531188964844e+00,-4.691024780273437500e+00,-4.465087413787841797e+00
1.257678773254156113e-02,-4.602963447570800781e+00,-4.640857696533203125e+00,-4.418519496917724609e+00
1.307898387312889099e-02,-4.553069591522216797e+00,-4.590369701385498047e+00,-4.371605873107910156e+00
1.359656639397144318e-02,-4.502909660339355469e+00,-4.539624691009521484e+00,-4.324405193328857422e+00
1.412985753268003464e-02,-4.452547073364257812e+00,-4.488687038421630859e+00,-4.276979446411132812e+00
1.467918325215578079e-02,-4.402042865753173828e+00,-4.437616825103759766e+00,-4.229387283325195312e+00
1.524487975984811783e-02,-4.351451396942138672e+00,-4.386466979980468750e+00,-4.181679725646972656e+00
1.582728140056133270e-02,-4.300829410552978516e+00,-4.335291862487792969e+00,-4.133911132812500000e+00
1.642673276364803314e-02,-4.250227928161621094e+00,-4.284145355224609375e+00,-4.086132049560546875e+00
1.704358495771884918e-02,-4.199694156646728516e+00,-4.233076095581054688e+00,-4.038387775421142578e+00
1.767818629741668701e-02,-4.149273395538330078e+00,-4.182128906250000000e+00,-3.990721464157104492e+00
1.833090186119079590e-02,-4.099007129669189453e+00,-4.131344795227050781e+00,-3.943174600601196289e+00
1.900209486484527588e-02,-4.048933982849121094e+00,-4.080760955810546875e+00,-3.895784616470336914e+00
1.969213597476482391e-02,-3.999090194702148438e+00,-4.030414581298828125e+00,-3.848587036132812500e+00
2.040140330791473389e-02,-3.949510335922241211e+00,-3.980340719223022461e+00,-3.801615715026855469e+00
2.113028243184089661e-02,-3.900225162506103516e+00,-3.930571079254150391e+00,-3.754900455474853516e+00
2.187915891408920288e-02,-3.851263046264648438e+00,-3.881133556365966797e+00,-3.708469867706298828e+00
2.264843136072158813e-02,-3.802650928497314453e+00,-3.832053422927856445e+00,-3.662349700927734375e+00
2.343850024044513702e-02,-3.754411458969116211e+00,-3.783353567123413086e+00,-3.616563796997070312e+00
2.424977533519268036e-02,-3.706566810607910156e+00,-3.735057115554809570e+00,-3.571133136749267578e+00
2.508267015218734741e-02,-3.659136295318603516e+00,-3.687184333801269531e+00,-3.526077508926391602e+00
2.593760751187801361e-02,-3.612137556076049805e+00,-3.639752864837646484e+00,-3.481415033340454102e+00
2.681501396000385284e-02,-3.565586566925048828e+00,-3.592777252197265625e+00,-3.437161207199096680e+00
2.771532349288463593e-02,-3.519497156143188477e+00,-3.546270370483398438e+00,-3.393330574035644531e+00
2.863898128271102905e-02,-3.473881483078002930e+00,-3.500245332717895508e+00,-3.349935293197631836e+00
2.958642877638339996e-02,-3.428750991821289062e+00,-3.454713106155395508e+00,-3.306986808776855469e+00
3.055812604725360870e-02,-3.384114742279052734e+00,-3.409682989120483398e+00,-3.264494657516479492e+00
3.155453130602836609e-02,-3.339980363845825195e+00,-3.365161418914794922e+00,-3.222466945648193359e+00
3.257611393928527832e-02,-3.296354532241821289e+00,-3.321154832839965820e+00,-3.180910587310791016e+00
3.362334519624710083e-02,-3.253242492675781250e+00,-3.277668714523315430e+00,-3.139833211898803711e+00
3.469670936465263367e-02,-3.210648536682128906e+00,-3.234707593917846680e+00,-3.099241256713867188e+00
3.579669073224067688e-02,-3.168575763702392578e+00,-3.192274332046508789e+00,-3.059138298034667969e+00
3.692378848791122437e-02,-3.127026557922363281e+00,-3.150370597839355469e+00,-3.019524097442626953e+00
3.807849809527397156e-02,-3.086002111434936523e+00,-3.108997106552124023e+00,-2.980397224426269531e+00
3.926132991909980774e-02,-3.045502901077270508e+00,-3.068153381347656250e+00,-2.941756725311279297e+00
4.047279432415962219e-02,-3.005528211593627930e+00,-3.027839183807373047e+00,-2.903602361679077148e+00
4.171341657638549805e-02,-2.966077089309692383e+00,-2.988054037094116211e+00,-2.865934371948242188e+00
4.298371449112892151e-02,-2.927147388458251953e+00,-2.948796272277832031e+00,-2.828751802444458008e+00
4.428422823548316956e-02,-2.888737440109252930e+00,-2.910062313079833984e+00,-2.792052745819091797e+00
4.561548680067062378e-02,-2.850844621658325195e+00,-2.871849060058593750e+00,-2.755834579467773438e+00
4.697804152965545654e-02,-2.813465118408203125e+00,-2.834152936935424805e+00,-2.720094680786132812e+00
4.837243631482124329e-02,-2.776594877243041992e+00,-2.796969890594482422e+00,-2.684829950332641602e+00
4.979922994971275330e-02,-2.740229845046997070e+00,-2.760295629501342773e+00,-2.650036334991455078e+00
5.125898122787475586e-02,-2.704365015029907227e+00,-2.724125623703002930e+00,-2.615709304809570312e+00
5.275225266814231873e-02,-2.668995618820190430e+00,-2.688454627990722656e+00,-2.581844806671142578e+00
5.427961423993110657e-02,-2.634115934371948242e+00,-2.653276443481445312e+00,-2.548438310623168945e+00
5.584164708852767944e-02,-2.599720239639282227e+00,-2.618585824966430664e+00,-2.515484809875488281e+00
5.743892118334770203e-02,-2.565802812576293945e+00,-2.584376811981201172e+00,-2.482978582382202148e+00
5.907202512025833130e-02,-2.532358169555664062e+00,-2.550642967224121094e+00,-2.450914382934570312e+00
6.074154376983642578e-02,-2.499379873275756836e+00,-2.517378807067871094e+00,-2.419286012649536133e+00
6.244806572794914246e-02,-2.466861248016357422e+00,-2.484577178955078125e+00,-2.388087749481201172e+00
6.419219076633453369e-02,-2.434795856475830078e+00,-2.452231407165527344e+00,-2.357313871383666992e+00
6.597451120615005493e-02,-2.403177022933959961e+00,-2.420334577560424805e+00,-2.326958656311035156e+00
6.779561936855316162e-02,-2.371997833251953125e+00,-2.388879537582397461e+00,-2.297015428543090820e+00
6.965613365173339844e-02,-2.341250896453857422e+00,-2.357860565185546875e+00,-2.267477750778198242e+00
7.155664265155792236e-02,-2.310929775238037109e+00,-2.327270746231079102e+00,-2.238338708877563477e+00
7.349774986505508423e-02,-2.281028032302856445e+00,-2.297102451324462891e+00,-2.209592342376708984e+00
7.548007369041442871e-02,-2.251538038253784180e+00,-2.267348051071166992e+00,-2.181232213973999023e+00
7.750421017408370972e-02,-2.222452878952026367e+00,-2.238000154495239258e+00,-2.153251647949218750e+00
7.957076281309127808e-02,-2.193764925003051758e+00,-2.209053277969360352e+00,-2.125643491744995117e+00
8.168035000562667847e-02,-2.165466785430908203e+00,-2.180500030517578125e+00,-2.098401308059692383e+00
8.383356034755706787e-02,-2.137552261352539062e+00,-2.152333259582519531e+00,-2.071518898010253906e+00
8.603100478649139404e-02,-2.110014677047729492e+00,-2.124545335769653320e+00,-2.044990301132202148e+00
8.827327936887741089e-02,-2.082846879959106445e+00,-2.097129583358764648e+00,-2.018808603286743164e+00
9.056098759174346924e-02,-2.056041479110717773e+00,-2.070079803466796875e+00,-1.992966771125793457e+00
9.289472550153732300e-02,-2.029591083526611328e+00,-2.043387889862060547e+00,-1.967458248138427734e+00
9.527507424354553223e-02,-2.003488779067993164e+00,-2.017047166824340820e+00,-1.942277431488037109e+00
9.770262241363525391e-02,-1.977728843688964844e+00,-1.991051316261291504e+00,-1.917417407035827637e+00
1.001779511570930481e-01,-1.952304482460021973e+00,-1.965394377708435059e+00,-1.892871379852294922e+00
1.027016416192054749e-01,-1.927208542823791504e+00,-1.940069079399108887e+00,-1.868633508682250977e+00
1.052742525935173035e-01,-1.902433991432189941e+00,-1.915068387985229492e+00,-1.844698667526245117e+00
1.078963503241539001e-01,-1.877974152565002441e+00,-1.890386343002319336e+00,-1.821060180664062500e+00
1.105684861540794373e-01,-1.853824019432067871e+00,-1.866016864776611328e+00,-1.797711372375488281e+00
1.132911965250968933e-01,-1.829976916313171387e+00,-1.841952681541442871e+00,-1.774646878242492676e+00
1.160650178790092468e-01,-1.806425809860229492e+00,-1.818187832832336426e+00,-1.751861214637756348e+00
1.188904792070388794e-01,-1.783164501190185547e+00,-1.794717192649841309e+00,-1.729347467422485352e+00
1.217680871486663818e-01,-1.760187387466430664e+00,-1.771534323692321777e+00,-1.707100629806518555e+00
1.246983334422111511e-01,-1.737489223480224609e+00,-1.748632907867431641e+00,-1.685115814208984375e+00
1.276817172765731812e-01,-1.715063452720642090e+00,-1.726007580757141113e+00,-1.663387179374694824e+00
1.307186931371688843e-01,-1.692904114723205566e+00,-1.703653216361999512e+00,-1.641909003257751465e+00
1.338097155094146729e-01,-1.671005964279174805e+00,-1.681563138961791992e+00,-1.620676398277282715e+00
1.369552463293075562e-01,-1.649364352226257324e+00,-1.659731984138488770e+00,-1.599684357643127441e+00
1.401557028293609619e-01,-1.627973198890686035e+00,-1.638155460357666016e+00,-1.578926801681518555e+00
1.434114724397659302e-01,-1.606826901435852051e+00,-1.616827368736267090e+00,-1.558399558067321777e+00
1.467229425907135010e-01,-1.585921168327331543e+00,-1.595742940902709961e+00,-1.538098573684692383e+00
1.500905007123947144e-01,-1.565251231193542480e+00,-1.574897646903991699e+00,-1.518018007278442383e+00
1.535144597291946411e-01,-1.544811367988586426e+00,-1.554286360740661621e+00,-1.498154401779174805e+00
1.569951772689819336e-01,-1.524597167968750000e+00,-1.533904194831848145e+00,-1.478503465652465820e+00
1.605329364538192749e-01,-1.504605054855346680e+00,-1.513747096061706543e+00,-1.459060072898864746e+00
1.641280055046081543e-01,-1.484829545021057129e+00,-1.493810176849365234e+00,-1.439820528030395508e+00
1.677806377410888672e-01,-1.465266227722167969e+00,-1.474088668823242188e+00,-1.420780897140502930e+00
1.714910566806793213e-01,-1.445912241935729980e+00,-1.454578995704650879e+00,-1.401936769485473633e+00
1.752594709396362305e-01,-1.426762461662292480e+00,-1.435277223587036133e+00,-1.383285403251647949e+00
1.790860444307327271e-01,-1.407812952995300293e+00,-1.416178941726684570e+00,-1.364822268486022949e+00
1.829709261655807495e-01,-1.389060735702514648e+00,-1.397280693054199219e+00,-1.346544027328491211e+00
1.869142055511474609e-01,-1.370501518249511719e+00,-1.378578662872314453e+00,-1.328448057174682617e+00
1.909159719944000244e-01,-1.352131724357604980e+00,-1.360069036483764648e+00,-1.310529828071594238e+00
1.949762552976608276e-01,-1.333948612213134766e+00,-1.341749191284179688e+00,-1.292786836624145508e+00
1.990951001644134521e-01,-1.315948486328125000e+00,-1.323614954948425293e+00,-1.275215864181518555e+00
2.032724767923355103e-01,-1.298128008842468262e+00,-1.305663347244262695e+00,-1.257813811302185059e+00
2.075083106756210327e-01,-1.280485033988952637e+00,-1.287891745567321777e+00,-1.240578532218933105e+00
2.118025273084640503e-01,-1.263015985488891602e+00,-1.270296454429626465e+00,-1.223506689071655273e+00
2.161549925804138184e-01,-1.245718002319335938e+00,-1.252875208854675293e+00,-1.206596374511718750e+00
2.205655574798583984e-01,-1.228589296340942383e+00,-1.235625267028808594e+00,-1.189844608306884766e+00
2.250339835882186890e-01,-1.211626410484313965e+00,-1.218543767929077148e+00,-1.173248887062072754e+00
2.295600473880767822e-01,-1.194827437400817871e+00,-1.201628923416137695e+00,-1.156807422637939453e+00
2.341434657573699951e-01,-1.178190112113952637e+00,-1.184877753257751465e+00,-1.140517711639404297e+00
2.387839108705520630e-01,-1.161712050437927246e+00,-1.168288350105285645e+00,-1.124378204345703125e+00
2.434810250997543335e-01,-1.145391702651977539e+00,-1.151858925819396973e+00,-1.108386635780334473e+00
2.482343912124633789e-01,-1.129226446151733398e+00,-1.135586738586425781e+00,-1.092541575431823730e+00
2.530435621738433838e-01,-1.113214850425720215e+00,-1.119470596313476562e+00,-1.076840877532958984e+00
2.579080462455749512e-01,-1.097355127334594727e+00,-1.103507995605468750e+00,-1.061283111572265625e+00
2.628273069858551025e-01,-1.081645488739013672e+00,-1.087697744369506836e+00,-1.045866727828979492e+00
2.678007483482360840e-01,-1.066084742546081543e+00,-1.072038054466247559e+00,-1.030590176582336426e+00
2.728277742862701416e-01,-1.050670862197875977e+00,-1.056527376174926758e+00,-1.015452504158020020e+00
2.779076993465423584e-01,-1.035403013229370117e+00,-1.041164755821228027e+00,-1.000451922416687012e+00
2.830398082733154297e-01,-1.020279645919799805e+00,-1.025948286056518555e+00,-9.855878949165344238e-01
2.882233560085296631e-01,-1.005299448966979980e+00,-1.010877251625061035e+00,-9.708588123321533203e-01
2.934575378894805908e-01,-9.904615283012390137e-01,-9.959501624107360840e-01,-9.562638998031616211e-01
2.987414896488189697e-01,-9.757646918296813965e-01,-9.811661243438720703e-01,-9.418018460273742676e-01
3.040743172168731689e-01,-9.612081646919250488e-01,-9.665237665176391602e-01,-9.274720549583435059e-01
3.094551265239715576e-01,-9.467906951904296875e-01,-9.520222544670104980e-01,-9.132734537124633789e-01
3.148828744888305664e-01,-9.325116872787475586e-01,-9.376606941223144531e-01,-8.992054462432861328e-01
3.203565776348114014e-01,-9.183700680732727051e-01,-9.234380125999450684e-01,-8.852672576904296875e-01
3.258751332759857178e-01,-9.043652415275573730e-01,-9.093537926673889160e-01,-8.714582324028015137e-01
3.314374685287475586e-01,-8.904964327812194824e-01,-8.954068422317504883e-01,-8.577776551246643066e-01
3.370423913002014160e-01,-8.767630457878112793e-01,-8.815970420837402344e-01,-8.442248702049255371e-01
3.426887392997741699e-01,-8.631643652915954590e-01,-8.679235577583312988e-01,-8.307991623878479004e-01
3.483752608299255371e-01,-8.496997952461242676e-01,-8.543863296508789062e-01,-8.175001144409179688e-01
3.541006445884704590e-01,-8.363687992095947266e-01,-8.409845232963562012e-01,-8.043272495269775391e-01
3.598636388778686523e-01,-8.231707215309143066e-01,-8.277176618576049805e-01,-7.912799715995788574e-01
3.656628131866455078e-01,-8.101051449775695801e-01,-8.145849108695983887e-01,-7.783578634262084961e-01
3.714968264102935791e-01,-7.971714138984680176e-01,-8.015857338905334473e-01,-7.655605077743530273e-01
3.773642182350158691e-01,-7.843691706657409668e-01,-7.887195348739624023e-01,-7.528870701789855957e-01
3.832635283470153809e-01,-7.716978192329406738e-01,-7.759856581687927246e-01,-7.403374910354614258e-01
3.891932666301727295e-01,-7.591568827629089355e-01,-7.633836269378662109e-01,-7.279109358787536621e-01
3.951519131660461426e-01,-7.467458844184875488e-01,-7.509128451347351074e-01,-7.156072258949279785e-01
4.011378586292266846e-01,-7.344643473625183105e-01,-7.385727763175964355e-01,-7.034255862236022949e-01
4.071495532989501953e-01,-7.223116755485534668e-01,-7.263628840446472168e-01,-6.913657784461975098e-01
4.131853580474853516e-01,-7.102872133255004883e-01,-7.142824530601501465e-01,-6.794272661209106445e-01
4.192436039447784424e-01,-6.983909010887145996e-01,-7.023310661315917969e-01,-6.676092743873596191e-01
4.253226816654205322e-01,-6.866216659545898438e-01,-6.905078887939453125e-01,-6.559116244316101074e-01
4.314208328723907471e-01,-6.749794483184814453e-01,-6.788127422332763672e-01,-6.443333029747009277e-01
4.375363588333129883e-01,-6.634632349014282227e-01,-6.672445535659790039e-01,-6.328740119934082031e-01
4.436675012111663818e-01,-6.520726084709167480e-01,-6.558031439781188965e-01,-6.215330958366394043e-01
4.498125612735748291e-01,-6.408069133758544922e-01,-6.444875001907348633e-01,-6.103096008300781250e-01
4.559697508811950684e-01,-6.296651959419250488e-01,-6.332971453666687012e-01,-5.992035269737243652e-01
4.621372520923614502e-01,-6.186473965644836426e-01,-6.222311854362487793e-01,-5.882135629653930664e-01
4.683133065700531006e-01,-6.077521443367004395e-01,-6.112887263298034668e-01,-5.773389935493469238e-01
4.744960963726043701e-01,-5.969789028167724609e-01,-6.004693508148193359e-01,-5.665794014930725098e-01
4.806838035583496094e-01,-5.863271355628967285e-01,-5.897718071937561035e-01,-5.559334754943847656e-01
4.868746101856231689e-01,-5.757955312728881836e-01,-5.791955590248107910e-01,-5.454007387161254883e-01
4.930667281150817871e-01,-5.653837919235229492e-01,-5.687395334243774414e-01,-5.349802374839782715e-01
4.992583096027374268e-01,-5.550906658172607422e-01,-5.584026575088500977e-01,-5.246707797050476074e-01
5.054475069046020508e-01,-5.449149608612060547e-01,-5.481845140457153320e-01,-5.144719481468200684e-01
5.116326212882995605e-01,-5.348563790321350098e-01,-5.380834937095642090e-01,-5.043824315071105957e-01
5.178116559982299805e-01,-5.249135494232177734e-01,-5.280990004539489746e-01,-4.944008886814117432e-01
5.239829421043395996e-01,-5.150850415229797363e-01,-5.182297825813293457e-01,-4.845268428325653076e-01
5.301446914672851562e-01,-5.053707361221313477e-01,-5.084745287895202637e-01,-4.747589230537414551e-01
5.362950563430786133e-01,-4.957689940929412842e-01,-4.988324940204620361e-01,-4.650957882404327393e-01
5.424322485923767090e-01,-4.862783849239349365e-01,-4.893022179603576660e-01,-4.555366933345794678e-01
5.485545992851257324e-01,-4.768984317779541016e-01,-4.798823893070220947e-01,-4.460804760456085205e-01
5.546602606773376465e-01,-4.676277339458465576e-01,-4.705722928047180176e-01,-4.367255568504333496e-01
5.607476234436035156e-01,-4.584647119045257568e-01,-4.613703191280364990e-01,-4.274709224700927734e-01
5.668149590492248535e-01,-4.494084715843200684e-01,-4.522750973701477051e-01,-4.183157086372375488e-01
5.728605985641479492e-01,-4.404579699039459229e-01,-4.432857632637023926e-01,-4.092582762241363525e-01
5.788828134536743164e-01,-4.316115975379943848e-01,-4.344007372856140137e-01,-4.002973139286041260e-01
5.848800539970397949e-01,-4.228678643703460693e-01,-4.256183803081512451e-01,-3.914321064949035645e-01
5.908507704734802246e-01,-4.142260849475860596e-01,-4.169376492500305176e-01,-3.826612830162048340e-01
5.967932939529418945e-01,-4.056847691535949707e-01,-4.083727300167083740e-01,-3.739832043647766113e-01
