X,Baseline,Min,Max
6.752648030120381728e-01,6.522974371910095215e-01,4.843650162220001221e-01,6.582499742507934570e-01
6.720262622415889009e-01,6.489729881286621094e-01,4.784269928932189941e-01,6.551023125648498535e-01
6.685835396956562038e-01,6.455963850021362305e-01,4.723882079124450684e-01,6.518834233283996582e-01
6.651204707064305444e-01,6.422432065010070801e-01,4.663581252098083496e-01,6.486901640892028809e-01
6.614474812013053651e-01,6.388795375823974609e-01,4.602665007114410400e-01,6.454641819000244141e-01
6.577492542809417753e-01,6.358018517494201660e-01,4.544817507266998291e-01,6.425567269325256348e-01
6.538357593820183222e-01,6.331809163093566895e-01,4.492187500000000000e-01,6.401379108428955078e-01
6.498929838643814350e-01,6.306383609771728516e-01,4.441121220588684082e-01,6.377732157707214355e-01
6.457337013219587307e-01,6.277792453765869141e-01,4.385675787925720215e-01,6.350559592247009277e-01
6.415425948554107638e-01,6.246831417083740234e-01,4.326548576354980469e-01,6.321016550064086914e-01
6.371323076327467527e-01,6.212387681007385254e-01,4.261925220489501953e-01,6.287813186645507812e-01
6.326849142362565015e-01,6.175557971000671387e-01,4.193807244300842285e-01,6.252514123916625977e-01
6.280159924171163643e-01,6.136257648468017578e-01,4.120684862136840820e-01,6.214036345481872559e-01
6.233043561096525131e-01,6.096957921981811523e-01,4.049107134342193604e-01,6.176565289497375488e-01
6.183700175462718551e-01,6.058523654937744141e-01,3.976294398307800293e-01,6.139874458312988281e-01
6.133881387355812898e-01,6.021866202354431152e-01,3.906342983245849609e-01,6.104709506034851074e-01
6.081844054374444530e-01,5.985919833183288574e-01,3.836965858936309814e-01,6.070302724838256836e-01
6.029288278366856657e-01,5.952432155609130859e-01,3.769810199737548828e-01,6.038222908973693848e-01
5.974540042668515794e-01,5.919256210327148438e-01,3.702743649482727051e-01,6.006397604942321777e-01
5.919232931909206297e-01,5.888085961341857910e-01,3.637790679931640625e-01,5.976471900939941406e-01
5.861773793493892937e-01,5.856947302818298340e-01,3.572280406951904297e-01,5.946644544601440430e-01
5.803721217149195866e-01,5.828067064285278320e-01,3.509357869625091553e-01,5.919027328491210938e-01
5.743574652682247317e-01,5.799579620361328125e-01,3.446439504623413086e-01,5.891916155815124512e-01
5.682805956583836249e-01,5.773807764053344727e-01,3.386707901954650879e-01,5.867416858673095703e-01
5.620017615136745359e-01,5.749121308326721191e-01,3.327756226062774658e-01,5.843943357467651367e-01
5.556586926040816277e-01,5.727735161781311035e-01,3.272755742073059082e-01,5.823689103126525879e-01
5.491229846127967384e-01,5.707668662071228027e-01,3.219009339809417725e-01,5.804806351661682129e-01
5.425219332363203639e-01,5.691106319427490234e-01,3.169471621513366699e-01,5.789248943328857422e-01
5.357392637682690806e-01,5.676181316375732422e-01,3.121688961982727051e-01,5.775470137596130371e-01
5.288912835215061614e-01,5.665051341056823730e-01,3.078493177890777588e-01,5.765050649642944336e-01
5.218744669231857314e-01,5.655828714370727539e-01,3.037698864936828613e-01,5.757250189781188965e-01
5.147935785923797303e-01,5.651111006736755371e-01,3.002093434333801270e-01,5.752770900726318359e-01
5.075582007610562885e-01,5.648368597030639648e-01,2.969662845134735107e-01,5.751294493675231934e-01
5.002612292896996271e-01,5.654464960098266602e-01,2.943749725818634033e-01,5.758330821990966797e-01
4.928256802798882674e-01,5.659296512603759766e-01,2.922015488147735596e-01,5.763019323348999023e-01
