1.400000000000000000e+01,1.149999999999999911e+00,7.399999999999999911e-01,-5.299999999999999850e-02,7.120000000000000107e+00,4.089999999999999858e+00,-1.979999999999999982e+00,-2.740000000000000213e+00,-1.169999999999999929e+00,1.209999999999999964e+00,1.330000000000000071e+00
1.500000000000000000e+01,1.199999999999999956e+00,7.740000000000000213e-01,-5.399999999999999939e-02,5.059999999999999609e+00,2.870000000000000107e+00,-1.149999999999999911e+00,-7.900000000000000355e-01,-3.200000000000000067e-01,4.400000000000000022e-01,5.300000000000000266e-01
1.600000000000000000e+01,1.300000000000000044e+00,8.110000000000000542e-01,-5.399999999999999939e-02,3.990000000000000213e+00,2.290000000000000036e+00,-9.699999999999999734e-01,-3.200000000000000067e-01,-1.600000000000000033e-01,2.000000000000000111e-01,2.600000000000000089e-01
1.700000000000000000e+01,1.399999999999999911e+00,8.379999999999999671e-01,-5.299999999999999850e-02,3.490000000000000213e+00,1.949999999999999956e+00,-7.700000000000000178e-01,-3.699999999999999956e-01,-1.300000000000000044e-01,1.600000000000000033e-01,1.199999999999999956e-01
1.800000000000000000e+01,1.500000000000000000e+00,8.629999999999999893e-01,-5.500000000000000028e-02,3.100000000000000089e+00,1.729999999999999982e+00,-6.999999999999999556e-01,-2.899999999999999800e-01,-1.100000000000000006e-01,1.000000000000000056e-01,8.999999999999999667e-02
1.900000000000000000e+01,1.699999999999999956e+00,9.020000000000000240e-01,-5.500000000000000028e-02,2.470000000000000195e+00,1.399999999999999911e+00,-4.799999999999999822e-01,-2.700000000000000178e-01,-8.000000000000000167e-02,8.000000000000000167e-02,1.000000000000000056e-01
2.000000000000000000e+01,2.000000000000000000e+00,9.479999999999999538e-01,-5.399999999999999939e-02,1.800000000000000044e+00,9.699999999999999734e-01,-2.700000000000000178e-01,-2.700000000000000178e-01,-8.999999999999999667e-02,1.000000000000000056e-01,7.000000000000000666e-02
2.100000000000000000e+01,2.399999999999999911e+00,9.919999999999999929e-01,-4.900000000000000189e-02,8.800000000000000044e-01,5.300000000000000266e-01,-1.000000000000000021e-02,-1.100000000000000006e-01,-2.999999999999999889e-02,4.000000000000000083e-02,2.000000000000000042e-02
2.200000000000000000e+01,2.799999999999999822e+00,1.006000000000000005e+00,-4.399999999999999745e-02,5.000000000000000000e-01,3.400000000000000244e-01,8.999999999999999667e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.200000000000000178e+00,1.000999999999999890e+00,-4.000000000000000083e-02,4.500000000000000111e-01,2.899999999999999800e-01,8.999999999999999667e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.600000000000000089e+00,1.000000000000000000e+00,-3.599999999999999728e-02,3.900000000000000133e-01,2.600000000000000089e-01,5.000000000000000278e-02,2.000000000000000042e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,4.000000000000000000e+00,9.989999999999999991e-01,-3.200000000000000067e-02,3.900000000000000133e-01,2.700000000000000178e-01,5.999999999999999778e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+00,9.949999999999999956e-01,-2.800000000000000058e-02,4.099999999999999756e-01,2.800000000000000266e-01,7.000000000000000666e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+01,6.000000000000000000e+00,9.899999999999999911e-01,-2.400000000000000050e-02,4.199999999999999845e-01,2.899999999999999800e-01,8.000000000000000167e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+01,7.500000000000000000e+00,9.919999999999999929e-01,-1.899999999999999953e-02,4.000000000000000222e-01,2.800000000000000266e-01,8.000000000000000167e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,8.199999999999999289e+00,9.140000000000000346e-01,-1.000000000000000021e-02,2.129999999999999893e+00,1.459999999999999964e+00,5.699999999999999512e-01,-4.699999999999999734e-01,-1.900000000000000022e-01,-1.400000000000000133e-01,-1.300000000000000044e-01
